price,location,baths,area,bedrooms
11200000,Bahria Town Karachi,3,10 Marla,3
10800000,Bahria Town Karachi,3,10 Marla,3
10700000,Bahria Town Karachi,3,10 Marla,3
11100000,Bahria Town Karachi,3,10 Marla,3
11000000,Bahria Town Karachi,3,10 Marla,3
10600000,Bahria Town Karachi,3,10 Marla,3
7400000,Bahria Town Karachi,2,4.2 Marla,2
10900000,Bahria Town Karachi,3,10 Marla,3
11300000,Bahria Town Karachi,3,10 Marla,3
7300000,Bahria Town Karachi,2,4.2 Marla,2
11500000,Bahria Town Karachi,3,10 Marla,3
10500000,Bahria Town Karachi,3,10 Marla,3
7200000,Bahria Town Karachi,2,4.2 Marla,2
7100000,Bahria Town Karachi,2,4.2 Marla,2
42000000,Bahria Town Karachi,5,10.9 Marla,5
7000000,Bahria Town Karachi,2,4.2 Marla,2
6700000,Bahria Town Karachi,2,4.2 Marla,2
6000000,Bahria Town Karachi,2,4.2 Marla,2
6500000,Bahria Town Karachi,2,4.2 Marla,2
6800000,Bahria Town Karachi,2,4.2 Marla,2
6600000,Bahria Town Karachi,2,4.2 Marla,2
6900000,Bahria Town Karachi,2,4.2 Marla,2
6100000,Bahria Town Karachi,2,4.2 Marla,2
6300000,Bahria Town Karachi,2,4.2 Marla,2
6200000,Bahria Town Karachi,2,4.2 Marla,2
13100000,Bahria Town Karachi,3,8 Marla,3
8800000,Gadap Town,3,6.4 Marla,3
11000000,Gulistan-e-Jauhar,2,3.2 Marla,3
8500000,Landhi,4,3 Marla,4
30000000,Jamshed Town,3,6.7 Marla,3
7400000,Gulistan-e-Jauhar,2,4.4 Marla,2
7400000,Gulistan-e-Jauhar,2,4.4 Marla,2
4400000,Gulistan-e-Jauhar,2,3.3 Marla,2
6200000,Gulistan-e-Jauhar,2,4.4 Marla,2
8000000,North Nazimabad,3,3 Marla,6
3000000,Scheme 33,1,2.4 Marla,1
4000000,Bin Qasim Town,3,2.4 Marla,6
4500000,Manzoor Colony,2,2.7 Marla,2
11500000,Jamshed Town,6,3.6 Marla,6
9000000,DHA Defence,2,4.2 Marla,2
4800000,Gulshan-e-Iqbal Town,2,3 Marla,2
12000000,Bahria Town Karachi,2,5 Marla,3
9400000,Bahria Town Karachi,2,5 Marla,3
6500000,Bahria Town Karachi,2,8 Marla,3
7500000,Gadap Town,2,6.1 Marla,2
7500000,Gadap Town,2,6.1 Marla,2
8000000,Korangi,4,3.2 Marla,6
7500000,Gadap Town,2,9.6 Marla,2
7500000,Gadap Town,2,6.1 Marla,2
42500000,Gulshan-e-Iqbal Town,3,16 Marla,3
7500000,Gadap Town,2,9.6 Marla,2
22900000,Bahria Town Karachi,6,14.5 Marla,6
12000000,Korangi,3,4.8 Marla,6
6500000,Gulistan-e-Jauhar,2,4.4 Marla,2
6000000,North Karachi,3,4.7 Marla,3
13500000,Gulistan-e-Jauhar,3,8 Marla,3
82500000,DHA Defence,5,1 Kanal,5
8500000,Korangi,5,3.2 Marla,5
4200000,Gadap Town,2,2.6 Marla,2
4200000,Gadap Town,2,2.6 Marla,2
4500000,Gadap Town,2,4 Marla,2
4500000,Gadap Town,2,4 Marla,2
5200000,Gadap Town,2,3.4 Marla,2
5200000,Gadap Town,2,3.4 Marla,2
4500000,Bahria Town Karachi,2,5 Marla,3
7500000,Federal B Area,2,4.8 Marla,2
4200000,Delhi Colony,1,2.6 Marla,2
7850000,Saima Luxury Homes,2,4.8 Marla,2
16500000,Malir,4,4.8 Marla,4
33000000,Gulshan-e-Iqbal Town,3,9.6 Marla,3
15000000,Aisha Manzil,3,6 Marla,3
13500000,Gulistan-e-Jauhar,3,6.2 Marla,3
15000000,Jinnah Avenue,3,7.8 Marla,3
9500000,North Nazimabad,2,4.4 Marla,2
13500000,Malir,4,5.2 Marla,5
18000000,Bahria Town Karachi,4,8 Marla,4
14500000,Bahria Town Karachi,4,14 Marla,4
41500000,Cantt,4,13.3 Marla,4
14000000,Bahria Town Karachi,3,6 Marla,3
105000000,DHA Defence,6,1 Kanal,6
4500000,Gulshan-e-Iqbal Town,2,3.6 Marla,2
6500000,Scheme 33,2,3.9 Marla,2
99000000,DHA Defence,6,1 Kanal,6
16000000,North Karachi,2,5.1 Marla,3
5500000,Gulshan-e-Iqbal Town,3,5.6 Marla,3
36000000,Gulistan-e-Jauhar,6,10 Marla,6
34000000,Gulistan-e-Jauhar,6,9.6 Marla,6
36000000,Gulistan-e-Jauhar,6,9.6 Marla,6
12000000,North Nazimabad,6,4.8 Marla,6
2800000,Gulistan-e-Jauhar,2,3.6 Marla,2
74000000,Malir,5,1 Kanal,5
504000,Gadap Town,2,2.8 Marla,2
502000,Gadap Town,2,2.8 Marla,2
500000,Gadap Town,2,2.8 Marla,2
67500000,DHA Defence,5,12 Marla,5
1100000,Delhi Colony,1,2.4 Marla,1
34000000,Gulshan-e-Iqbal Town,3,9.6 Marla,3
7500000,Nazimabad,3,4 Marla,3
4500000,Scheme 33,2,5.1 Marla,2
15000000,Gulshan-e-Iqbal Town,3,7.3 Marla,3
3800000,North Nazimabad,1,2.4 Marla,2
65000000,Gulshan-e-Iqbal Town,9,9.6 Marla,9
25000000,North Karachi,2,5.4 Marla,6
9900000,Bahria Town Karachi,3,8 Marla,3
65000000,Gulshan-e-Iqbal Town,9,9.6 Marla,9
14000000,Bahria Town Karachi,3,5 Marla,3
14000000,Bahria Town Karachi,3,5 Marla,3
5100000,Nazimabad,2,4.3 Marla,2
75000000,Cantt,5,1 Kanal,5
32000000,Cantt,3,11.6 Marla,3
11000000,Bahria Town Karachi,3,5 Marla,3
4800000,Malir,4,4 Marla,5
11500000,Gulistan-e-Jauhar,3,6.7 Marla,3
5000000,Anda Mor Road,2,3 Marla,2
12500000,Gulistan-e-Jauhar,3,4.8 Marla,3
18000000,Scheme 33,3,9.6 Marla,3
4000000,Orangi Town,1,3.2 Marla,3
13500000,Clifton,3,7.1 Marla,3
13000000,Bahria Town Karachi,3,5 Marla,3
13000000,Bahria Town Karachi,3,5 Marla,3
13000000,Bahria Town Karachi,3,5 Marla,3
13000000,Bahria Town Karachi,3,5 Marla,3
13000000,Bahria Town Karachi,3,5 Marla,3
13000000,Bahria Town Karachi,3,5 Marla,3
13000000,Bahria Town Karachi,3,5 Marla,3
13000000,Bahria Town Karachi,3,5 Marla,3
8700000,University Road,2,5 Marla,2
11800000,Gadap Town,3,8 Marla,3
30000000,DHA Defence,4,4.8 Marla,4
4500000,Delhi Colony,2,4 Marla,3
14500000,Federal B Area,2,4.8 Marla,2
22500000,Clifton,3,12.4 Marla,3
4500000,Malir,2,3.2 Marla,2
3400000,Karachi Motorway,2,3.2 Marla,2
16000000,Gulistan-e-Jauhar,3,9.6 Marla,3
6300000,University Road,2,3.3 Marla,2
9300000,University Road,2,6.4 Marla,3
17000000,Bahria Town Karachi,4,14 Marla,4
9000000,Scheme 33,4,4.6 Marla,4
7500000,Saima Luxury Homes,2,4.8 Marla,2
7000000,Bahria Town Karachi,2,4.2 Marla,2
6300000,Bahria Town Karachi,2,4.2 Marla,2
5800000,Bahria Town Karachi,2,4.2 Marla,2
7000000,Bahria Town Karachi,2,4.2 Marla,2
6700000,Bahria Town Karachi,2,4.2 Marla,2
6400000,Bahria Town Karachi,2,4.2 Marla,2
21000000,Bahria Town Karachi,3,14 Marla,3
14500000,Bahria Town Karachi,3,8 Marla,3
1500000,Bahria Town Karachi,3,14 Marla,3
13200000,Bahria Town Karachi,3,8 Marla,3
16000000,Bahria Town Karachi,3,8 Marla,3
13900000,Bahria Town Karachi,3,8 Marla,3
16000000,Bahria Town Karachi,3,8 Marla,3
11500000,Bahria Town Karachi,3,5 Marla,3
12000000,Bahria Town Karachi,3,5 Marla,3
14000000,Bahria Town Karachi,3,8 Marla,3
13500000,Bahria Town Karachi,3,8 Marla,3
35000000,Gulshan-e-Iqbal Town,4,8 Marla,4
15000000,Gulshan-e-Iqbal Town,3,6.4 Marla,3
6200000,University Road,2,3.3 Marla,2
8500000,Gulshan-e-Iqbal Town,3,4.9 Marla,3
35000000,Sea View Apartments,3,10.2 Marla,3
9500000,University Road,2,6.3 Marla,3
12000000,North Nazimabad,3,7.6 Marla,3
8000000,Bahria Town Karachi,3,6.1 Marla,3
4700000,Bahria Town Karachi,2,4.2 Marla,2
13000000,Bahria Town Karachi,3,8 Marla,3
14000000,Bahria Town Karachi,4,12.7 Marla,4
8000000,Bahria Town Karachi,3,8 Marla,3
14500000,Bahria Town Karachi,4,14 Marla,4
125000000,DHA Defence,5,1 Kanal,5
9000000,DHA Defence,2,4 Marla,2
75000000,DHA Defence,6,1 Kanal,6
15000000,DHA Defence,3,6.7 Marla,3
125000000,DHA Defence,5,1 Kanal,5
9000000,DHA Defence,2,4 Marla,2
75000000,DHA Defence,6,1 Kanal,6
15000000,DHA Defence,3,6.7 Marla,3
125000000,DHA Defence,5,1 Kanal,5
9000000,DHA Defence,2,4 Marla,2
75000000,DHA Defence,6,1 Kanal,6
15000000,DHA Defence,3,6.7 Marla,3
125000000,DHA Defence,5,1 Kanal,5
9000000,DHA Defence,2,4 Marla,2
75000000,DHA Defence,6,1 Kanal,6
15000000,DHA Defence,3,6.7 Marla,3
125000000,DHA Defence,5,1 Kanal,5
9000000,DHA Defence,2,4 Marla,2
75000000,DHA Defence,6,1 Kanal,6
15000000,DHA Defence,3,6.7 Marla,3
6200000,Bahria Town Karachi,2,4.2 Marla,2
6100000,Bahria Town Karachi,2,4.2 Marla,2
6100000,Bahria Town Karachi,3,8 Marla,3
16000000,Bahria Town Karachi,4,14 Marla,4
6000000,Bahria Town Karachi,2,4.2 Marla,2
41000000,Gulistan-e-Jauhar,6,12 Marla,6
12000000,Bahria Town Karachi,3,8 Marla,3
15000000,Bahria Town Karachi,3,6 Marla,3
15200000,Bahria Town Karachi,3,6 Marla,3
14100000,Bahria Town Karachi,3,6 Marla,3
21000000,Gadap Town,5,16 Marla,5
14500000,Bahria Town Karachi,3,6 Marla,3
14800000,Bahria Town Karachi,3,6 Marla,3
14300000,Bahria Town Karachi,3,6 Marla,3
125000000,DHA Defence,5,1 Kanal,5
9000000,DHA Defence,2,4 Marla,2
75000000,DHA Defence,6,1 Kanal,6
15000000,DHA Defence,3,6.7 Marla,3
14000000,Bahria Town Karachi,3,6 Marla,3
14700000,Bahria Town Karachi,3,6 Marla,3
14000000,Gulshan-e-Iqbal Town,3,5.6 Marla,3
125000000,DHA Defence,5,1 Kanal,5
9000000,DHA Defence,2,4 Marla,2
75000000,DHA Defence,6,1 Kanal,6
15000000,DHA Defence,3,6.7 Marla,3
7500000,Gulshan-e-Iqbal Town,2,3.3 Marla,2
7000000,Gulshan-e-Iqbal Town,2,3.3 Marla,2
5500000,Gulshan-e-Iqbal Town,2,2.9 Marla,2
15000000,Gulshan-e-Iqbal Town,3,5.3 Marla,3
25000000,Gulshan-e-Iqbal Town,3,7.6 Marla,3
35000000,Gulshan-e-Iqbal Town,3,11.6 Marla,3
125000000,DHA Defence,5,1 Kanal,5
9000000,DHA Defence,2,4 Marla,2
75000000,DHA Defence,6,1 Kanal,6
15000000,DHA Defence,3,6.7 Marla,3
8000000,Defence View Society,2,4.8 Marla,2
27000000,Gulshan-e-Iqbal Town,4,9.8 Marla,4
12500000,Gulshan-e-Iqbal Town,2,5.6 Marla,2
32500000,Gulshan-e-Iqbal Town,4,9.8 Marla,4
8000000,Defence View Society,2,4.8 Marla,2
12500000,Gulshan-e-Iqbal Town,2,5.6 Marla,2
12500000,Gulshan-e-Iqbal Town,2,5.6 Marla,2
11000000,Jamshed Road,2,5.3 Marla,2
10500000,Jamshed Road,2,10.2 Marla,2
10500000,Jamshed Road,2,10.2 Marla,2
11000000,Jamshed Road,2,5.3 Marla,2
17500000,Jamshed Road,4,8 Marla,4
8500000,DHA Defence,2,4 Marla,2
8500000,DHA Defence,2,4 Marla,2
5250000,Bahria Town Karachi,2,3.3 Marla,2
5100000,Bahria Town Karachi,2,4.2 Marla,2
5800000,Bahria Town Karachi,3,8 Marla,3
8000000,Bahria Town Karachi,3,6.1 Marla,3
9500000,Bahria Town Karachi,3,9.4 Marla,3
15000000,Bahria Town Karachi,4,14 Marla,4
19000000,Bahria Town Karachi,3,8 Marla,3
17000000,Gulshan-e-Iqbal Town,3,6.9 Marla,3
17000000,Gulshan-e-Iqbal Town,3,6.9 Marla,3
8500000,Jamshed Road,3,6 Marla,3
10000000,Jamshed Road,3,6 Marla,3
14500000,Scheme 33,4,4.8 Marla,4
15000000,Scheme 33,4,4.8 Marla,4
34500000,Scheme 33,6,16 Marla,6
21000000,DHA Defence,3,7.1 Marla,3
20500000,DHA Defence,3,7.1 Marla,3
20000000,DHA Defence,3,7.1 Marla,3
9500000,DHA Defence,2,4.2 Marla,2
51000000,Gulshan-e-Iqbal Town,6,16 Marla,6
6500000,Landhi,4,5.1 Marla,6
5500000,Gulshan-e-Iqbal Town,2,3.8 Marla,2
6000000,Gulshan-e-Iqbal Town,2,3.8 Marla,2
5500000,Gulshan-e-Iqbal Town,2,3.8 Marla,2
40000000,Sea View Apartments,3,12 Marla,3
13000000,Bahria Town Karachi,3,5 Marla,3
5000000,Bahria Town Karachi,2,4.2 Marla,2
7000000,Korangi,3,3.2 Marla,4
13000000,Bagh-e-Korangi,4,4.8 Marla,5
4200000,Mehmoodabad,3,3.6 Marla,3
3200000,Mehmoodabad,2,2.9 Marla,2
2800000,Mehmoodabad,2,2.9 Marla,2
8000000,Malir,2,5.2 Marla,2
9500000,Kamran Chowrangi,2,4.9 Marla,2
13500000,Bahria Town Karachi,3,5 Marla,3
3500000,Mehmoodabad,2,2.9 Marla,2
3600000,Mehmoodabad,2,3.8 Marla,2
15000000,Mehmoodabad,3,4.8 Marla,3
6400000,Bahria Town Karachi,2,4.2 Marla,2
9000000,Korangi,3,3.2 Marla,3
1700000,Korangi,1,2 Marla,2
6400000,DHA Defence,2,2.2 Marla,2
1300000,Korangi,1,2 Marla,2
2900000,Gadap Town,2,4.8 Marla,2
2500000,Gadap Town,2,4.8 Marla,2
3000000,Gadap Town,2,4.8 Marla,2
2900000,Gadap Town,2,4.8 Marla,2
6700000,DHA Defence,2,2.2 Marla,2
2700000,Gadap Town,2,4.8 Marla,2
2600000,Gadap Town,2,4.8 Marla,2
2500000,Gadap Town,2,4.8 Marla,2
1900000,Gadap Town,2,3.2 Marla,2
1800000,Gadap Town,2,3.2 Marla,2
6800000,DHA Defence,2,2.2 Marla,2
1700000,Gadap Town,2,3.2 Marla,2
3500000,Korangi,2,4.2 Marla,3
105000000,DHA Defence,5,1 Kanal,5
3500000,Korangi,2,4.2 Marla,3
3500000,Korangi,2,4.2 Marla,3
8000000,Defence View Society,2,4.8 Marla,2
8000000,Defence View Society,2,4.8 Marla,2
8500000,Korangi,2,4.8 Marla,2
7500000,Korangi,2,4.8 Marla,2
19000000,DHA Defence,3,5.8 Marla,3
13000000,Korangi,6,4.8 Marla,6
950000,DHA Defence,2,4 Marla,2
12000000,DHA Defence,3,4.9 Marla,3
1500000,Korangi,2,2 Marla,2
1500000,Korangi,2,2 Marla,2
2400000,Korangi,2,2.9 Marla,3
1325000,Korangi,1,1.8 Marla,2
1325000,Korangi,1,1.8 Marla,2
13000000,Gulshan-e-Iqbal Town,5,3.6 Marla,6
12500000,Bahria Town Karachi,3,5 Marla,3
2500000,Gadap Town,2,3.2 Marla,2
2600000,Gadap Town,2,3.2 Marla,2
16000000,Malir,2,6.4 Marla,2
11500000,North Nazimabad,3,7.1 Marla,3
9500000,DHA Defence,2,4.4 Marla,2
5500000,DHA Defence,2,2.4 Marla,2
42500000,North Nazimabad,4,16 Marla,4
7500000,North Nazimabad,3,5.6 Marla,3
4500000,North Nazimabad,2,4.2 Marla,2
53000000,DHA Defence,3,11.9 Marla,3
6500000,Landhi,3,3.2 Marla,5
28000000,Jamshed Town,4,10.2 Marla,4
25000000,DHA Defence,3,6.7 Marla,3
3800000,Gulshan-e-Iqbal Town,2,2.9 Marla,2
60000000,Gulistan-e-Jauhar,9,16 Marla,9
13500000,Bahria Town Karachi,4,8 Marla,4
14000000,Jamshed Town,3,6.2 Marla,3
12500000,DHA Defence,2,4.2 Marla,2
37500000,Gulshan-e-Iqbal Town,4,9.6 Marla,4
3800000,Malir,1,1.6 Kanal,1
13200000,Scheme 33,4,4.8 Marla,4
7500000,North Nazimabad,3,6 Marla,3
6600000,Gadap Town,2,3.4 Marla,2
5500000,Gadap Town,2,4.8 Marla,2
4500000,Gadap Town,2,2.6 Marla,2
25000000,Defence View Society,3,8.4 Marla,3
9000000,Gulistan-e-Jauhar,2,4.2 Marla,2
8000000,North Nazimabad,3,5.6 Marla,3
2800000,North Karachi,2,2.9 Marla,2
2700000,North Karachi,2,2.9 Marla,2
2800000,North Karachi,2,3.1 Marla,2
3800000,North Karachi,2,3.1 Marla,2
40000000,North Karachi,4,16 Marla,4
11500000,North Karachi,5,3.2 Marla,5
14500000,North Karachi,4,4.8 Marla,4
19000000,North Karachi,4,4.8 Marla,4
13500000,North Karachi,4,4.8 Marla,4
19000000,North Karachi,4,4.8 Marla,4
17500000,North Karachi,4,4.8 Marla,4
22000000,North Karachi,6,4.8 Marla,6
97500000,Navy Housing Scheme Karsaz,5,16 Marla,5
13500000,Gadap Town,4,9 Marla,5
12500000,North Karachi,4,4.8 Marla,4
15000000,North Karachi,4,4.8 Marla,4
6500000,North Nazimabad,3,5.3 Marla,3
16500000,North Karachi,6,4.8 Marla,6
17500000,North Karachi,4,4.8 Marla,4
7500000,Nazimabad,3,5.8 Marla,3
65000000,DHA Defence,5,12 Marla,5
6500000,North Karachi,2,4.4 Marla,2
17000000,North Nazimabad,6,4.8 Marla,6
16000000,North Karachi,6,4.8 Marla,6
5700000,North Nazimabad,2,3.7 Marla,2
2300000,Shahra-e-Faisal,1,1.8 Marla,1
15000000,Gulistan-e-Jauhar,3,12 Marla,3
15500000,Gulistan-e-Jauhar,3,9.6 Marla,3
15000000,Gulistan-e-Jauhar,3,9.6 Marla,3
19500000,Bahria Town Karachi,3,8 Marla,3
15500000,Gulistan-e-Jauhar,3,9.6 Marla,3
15500000,Gulistan-e-Jauhar,3,9.6 Marla,3
15000000,Gulistan-e-Jauhar,3,9.6 Marla,3
12500000,Gulistan-e-Jauhar,3,8 Marla,3
13500000,Gulistan-e-Jauhar,3,8 Marla,3
15000000,Gulistan-e-Jauhar,3,12 Marla,3
16000000,Gulistan-e-Jauhar,3,12 Marla,3
35000000,Gulistan-e-Jauhar,6,9.6 Marla,6
33000000,Gulistan-e-Jauhar,6,9.6 Marla,6
7900000,Gulistan-e-Jauhar,2,4.7 Marla,2
9000000,Gulistan-e-Jauhar,2,4.7 Marla,2
9000000,Gulistan-e-Jauhar,2,5.3 Marla,2
14500000,Gulistan-e-Jauhar,3,9.3 Marla,3
15000000,Gulistan-e-Jauhar,3,8.4 Marla,3
30000000,Gulistan-e-Jauhar,5,8 Marla,5
4500000,Gulistan-e-Jauhar,2,3.1 Marla,2
12500000,Golimar,3,6.2 Marla,3
12500000,Golimar,3,6.2 Marla,3
7200000,North Nazimabad,2,4.7 Marla,2
12500000,Golimar,3,6.2 Marla,3
2400000,Gadap Town,2,2.9 Marla,2
12500000,Nazimabad,3,6.2 Marla,3
12500000,Nazimabad,3,6.2 Marla,3
12500000,Nazimabad,3,6.2 Marla,3
9000000,Golimar,2,4.9 Marla,2
9000000,Golimar,2,4.9 Marla,2
9000000,Golimar,2,4.9 Marla,2
9000000,Nazimabad,2,4.9 Marla,2
7500000,Gadap Town,4,5 Marla,4
9000000,Nazimabad,2,4.9 Marla,2
9000000,Nazimabad,2,4.9 Marla,2
12000000,Scheme 33,2,4.8 Marla,3
15000000,Gulistan-e-Jauhar,3,8.4 Marla,3
14500000,Gulistan-e-Jauhar,3,9.3 Marla,3
9500000,Gulistan-e-Jauhar,2,5.3 Marla,2
9000000,Gulistan-e-Jauhar,2,4.7 Marla,2
8500000,Gulistan-e-Jauhar,2,4.7 Marla,2
35000000,Gulistan-e-Jauhar,6,9.6 Marla,6
33000000,Gulistan-e-Jauhar,6,9.6 Marla,6
16000000,Gulistan-e-Jauhar,3,12 Marla,3
13500000,Gulistan-e-Jauhar,3,8 Marla,3
12500000,Gulistan-e-Jauhar,3,8 Marla,3
15500000,Gulistan-e-Jauhar,3,9.6 Marla,3
15500000,Gulistan-e-Jauhar,3,9.6 Marla,3
45000000,DHA Defence,4,4 Marla,4
15500000,Gulistan-e-Jauhar,3,9.6 Marla,3
16000000,Gulistan-e-Jauhar,3,9.6 Marla,3
15000000,North Nazimabad,3,6.4 Marla,3
16000000,Manzoor Colony,4,4 Marla,6
16000000,Manzoor Colony,3,4 Marla,4
9500000,Manzoor Colony,2,4 Marla,5
2420000,Korangi,1,1.6 Marla,2
15000000,Bahria Town Karachi,3,6 Marla,3
7500000,Federal B Area,2,4.8 Marla,2
4500000,Gulshan-e-Iqbal Town,2,3 Marla,2
14000000,Bahria Town Karachi,3,5 Marla,3
9900000,Bahria Town Karachi,3,8 Marla,3
8100000,Bahria Town Karachi,2,4.8 Marla,2
28000000,Gulistan-e-Jauhar,3,9.6 Marla,3
17000000,Korangi,6,4.8 Marla,6
6800000,Nazimabad,2,4 Marla,2
19000000,North Nazimabad,3,8 Marla,3
5000000,North Nazimabad,2,4 Marla,2
2700000,Federal B Area,2,2.6 Marla,2
16500000,North Karachi,4,4.8 Marla,4
30000000,Clifton,3,10.2 Marla,3
4400000,Malir,2,3.2 Marla,2
12000000,Gulistan-e-Jauhar,3,2.4 Marla,3
7500000,Gulistan-e-Jauhar,3,8 Marla,3
9300000,Korangi,3,5 Marla,6
8800000,Gulistan-e-Jauhar,3,6 Marla,3
23000000,DHA Defence,3,8 Marla,3
7500000,Mehmoodabad,2,2 Marla,3
1150000,Bahria Town Karachi,2,3.6 Marla,2
3700000,North Karachi,2,3.3 Marla,2
5000000,Malir,2,3.2 Marla,2
6300000,Bahria Town Karachi,2,4.2 Marla,2
13000000,Bahria Town Karachi,3,5 Marla,3
13000000,Bahria Town Karachi,3,5 Marla,3
13000000,Bahria Town Karachi,3,5 Marla,3
13000000,Bahria Town Karachi,3,5 Marla,3
13000000,Bahria Town Karachi,3,5 Marla,3
13000000,Bahria Town Karachi,3,5 Marla,3
13000000,Bahria Town Karachi,3,5 Marla,3
13000000,Bahria Town Karachi,3,5 Marla,3
10000000,Gulistan-e-Jauhar,3,5.3 Marla,3
10000000,Gulistan-e-Jauhar,3,5.3 Marla,3
9000000,Gulistan-e-Jauhar,2,4.4 Marla,2
9000000,Gulistan-e-Jauhar,2,4.4 Marla,2
8500000,Gulistan-e-Jauhar,2,4.7 Marla,2
8500000,Gulistan-e-Jauhar,2,4.7 Marla,2
8000000,Gulistan-e-Jauhar,2,4.2 Marla,2
8000000,Gulistan-e-Jauhar,2,4.2 Marla,2
4800000,Federal B Area,2,4.4 Marla,2
4200000,Garden West,2,2.7 Marla,2
6800000,Shahrah-e-Pakistan,2,3.2 Marla,3
40000000,Gulistan-e-Jauhar,10,1 Kanal,10
8000000,Korangi,3,4 Marla,4
15000000,Scheme 33,3,8 Marla,6
7500000,DHA Defence,3,4.9 Marla,3
16000000,DHA Defence,3,8 Marla,3
5500000,Gulistan-e-Jauhar,2,4.2 Marla,2
5500000,Scheme 33,2,4.4 Marla,2
11700000,Scheme 33,2,4.8 Marla,2
10800000,Gulistan-e-Jauhar,3,6.7 Marla,3
7500000,Scheme 33,3,4.9 Marla,3
18500000,Gulshan-e-Iqbal Town,3,10.7 Marla,3
19000000,Gulshan-e-Iqbal Town,3,10.7 Marla,3
19500000,Gulshan-e-Iqbal Town,3,10.7 Marla,3
18500000,Gulshan-e-Iqbal Town,3,10.4 Marla,3
10000000,Gulshan-e-Iqbal Town,3,5.3 Marla,3
23000000,Gulshan-e-Iqbal Town,6,4.8 Marla,6
2600000,Scheme 33,1,3.1 Marla,2
5500000,Delhi Colony,2,4 Marla,2
4200000,Delhi Colony,2,3.1 Marla,2
3500000,Delhi Colony,2,2.8 Marla,2
5500000,Delhi Colony,2,4.2 Marla,2
5200000,Bahria Town Karachi,2,4.2 Marla,2
6500000,North Karachi,3,5.6 Marla,3
2500000,North Karachi,1,2.2 Marla,1
6600000,Gulshan-e-Iqbal Town,2,4.2 Marla,2
5500000,Gulshan-e-Iqbal Town,2,3.2 Marla,2
3200000,Liaquatabad,2,3.2 Marla,3
16200000,Scheme 33,2,4.8 Marla,2
17500000,Scheme 33,2,4.8 Marla,2
2500000,Liaquatabad,1,2 Marla,1
15800000,Scheme 33,2,4.8 Marla,2
2200000,Liaquatabad,1,1.8 Marla,2
22500000,Scheme 33,3,8 Marla,3
18000000,Scheme 33,4,4.8 Marla,4
18000000,Scheme 33,3,5 Marla,3
2200000,Liaquatabad,1,1.8 Marla,2
2500000,Liaquatabad,1,2 Marla,1
3200000,Liaquatabad,2,3.2 Marla,3
5500000,Gulshan-e-Iqbal Town,2,3.2 Marla,2
28000000,Scheme 33,6,9.6 Marla,6
27000000,Scheme 33,6,9.6 Marla,6
26500000,Scheme 33,6,9.6 Marla,6
25500000,Scheme 33,6,9.6 Marla,6
26000000,Scheme 33,6,9.6 Marla,6
15000000,Jamshed Town,2,4 Marla,2
11000000,Jamshed Town,2,4.2 Marla,2
23500000,Muslimabad Society,3,7.3 Marla,3
16500000,Jamshed Town,3,7.3 Marla,3
9000000,Amil Colony,2,4.2 Marla,2
9500000,Saddar Town,2,4.2 Marla,2
38000000,Scheme 33,6,16 Marla,6
13000000,Scheme 33,4,4.8 Marla,4
25000000,Scheme 33,6,9.6 Marla,6
10000000,Scheme 33,2,4.8 Marla,2
9500000,Scheme 33,2,4.8 Marla,2
24000000,DHA Defence,3,8 Marla,3
23000000,DHA Defence,3,8 Marla,3
28500000,Scheme 33,3,8 Marla,3
5200000,Gadap Town,2,3.4 Marla,2
5200000,Gadap Town,2,3.4 Marla,2
2700000,Gadap Town,2,2.5 Marla,2
2700000,Gadap Town,2,2.5 Marla,2
1700000,Gadap Town,2,2.6 Marla,2
6500000,DHA Defence,2,2 Marla,2
1700000,Gadap Town,2,2.6 Marla,2
1700000,Gadap Town,2,2.6 Marla,2
1700000,Gadap Town,2,2.6 Marla,2
23500000,DHA Defence,4,9.8 Marla,4
1700000,Gadap Town,2,2.6 Marla,2
1700000,Gadap Town,2,2.6 Marla,2
5300000,DHA Defence,2,2 Marla,2
6500000,DHA Defence,2,2 Marla,2
6700000,DHA Defence,2,2 Marla,2
5900000,DHA Defence,2,2 Marla,2
13500000,DHA Defence,2,5.3 Marla,2
13700000,DHA Defence,2,5.3 Marla,2
5500000,North Karachi,2,2.6 Marla,2
15000000,DHA Defence,3,5.1 Marla,3
5500000,North Karachi,2,2.6 Marla,2
2000000,Gadap Town,1,2.4 Marla,2
2000000,Gadap Town,1,2.4 Marla,2
2000000,Gadap Town,1,2.4 Marla,2
2000000,Gadap Town,1,2.4 Marla,2
2000000,Gadap Town,1,2.4 Marla,2
2000000,Gadap Town,1,2.4 Marla,2
2000000,Gadap Town,1,2.4 Marla,2
2000000,Gadap Town,1,2.4 Marla,2
2000000,Gadap Town,1,2.4 Marla,2
2000000,Gadap Town,1,2.4 Marla,2
1600000,Gadap Town,1,1.6 Marla,1
1600000,Gadap Town,1,1.6 Marla,1
1600000,Gadap Town,1,1.6 Marla,1
1600000,Gadap Town,1,1.6 Marla,1
1600000,Gadap Town,1,1.6 Marla,1
1600000,Gadap Town,1,1.6 Marla,1
1600000,Gadap Town,1,1.6 Marla,1
1600000,Gadap Town,1,1.6 Marla,1
1600000,Gadap Town,1,1.6 Marla,1
1600000,Gadap Town,1,1.6 Marla,1
2800000,Mehmoodabad,2,3.3 Marla,2
3800000,Mehmoodabad,3,7.1 Marla,3
